token,label,sentence_id
talento,2,5257
simplemente,2,5257
hago,2,5257
lo,2,5257
que,2,5257
me,2,5257
gusta,2,5257
!,3,5257
Rise,1,5257
of,1,5257
the,1,5257
Tomb,4,5257
Raider,4,5257
|,3,5257
KRONNO,1,5257
ZOMBER,1,5257
http://t.co/CWVpDVuWTD,3,5257
RT,3,5258
@sofia317natalia,3,5258
:,3,5258
@sofia317natalia,3,5258
@farianav,3,5258
-chuleriaaaa,2,5258
-good,1,5258
friend,1,5258
-good,1,5258
vibes,1,5258
-tu,2,5258
sonrisa,2,5258
es,2,5258
bellaaa,2,5258
#TechTrivia,1,5259
:,3,5259
en,2,5259
promedio,2,5259
",",3,5259
una,2,5259
persona,2,5259
pasa,2,5259
__,3,5259
días,2,5259
al,2,5259
año,2,5259
en,2,5259
su,2,5259
teléfono,2,5259
.,3,5259
A,2,5259
.,3,5259
24,3,5259
días,2,5259
B,2,5259
.,3,5259
5,3,5259
días,2,5259
C,2,5259
.,3,5259
17,3,5259
días,2,5259
D,2,5259
.,3,5259
35,3,5259
días,2,5259
@PattyB_14,3,5260
mi,2,5260
sis,1,5260
se,2,5260
llevo,2,5260
el,2,5260
carro,2,5260
y,2,5260
ahi,2,5260
estan,2,5260
mis,2,5260
cosas,2,5260
por,2,5260
eso,2,5260
no,2,5260
te,2,5260
las,2,5260
he,2,5260
podido,2,5260
mandar,2,5260
..,3,5260
.,3,5260
:/,3,5260
RT,3,5261
@RashelDiaz,3,5261
:,3,5261
Hoy,2,5261
para,2,5261
unnuevodia,2,5261
#executivestyle,1,5261
gracias,2,5261
@angieestilo,3,5261
y,2,5261
mi,2,5261
collar,2,5261
@fashioncornertv,3,5261
graciasss,2,5261
amigaa,2,5261
http://t.co/cK2Rh0tV,3,5261
…,3,5261
RT,3,5262
@RashelDiaz,3,5262
:,3,5262
Mi,2,5262
look,1,5262
del,2,5262
dia,2,5262
de,2,5262
hoy,2,5262
unnuevodia,2,5262
gracias,2,5262
@angieestilo,3,5262
muah,2,5262
!!,3,5262
!,3,5262
http://t.co/it6VBvHIJ4,3,5262
Escucho,2,5263
"""",3,5263
El,2,5263
Taxi,2,5263
"""",3,5263
y,2,5263
me,2,5263
dan,2,5263
ganas,2,5263
de,2,5263
volver,2,5263
a,2,5263
PC,1,5263
😭🚕,3,5263
Cada,2,5264
día,2,5264
es,2,5264
un,2,5264
nuevo,2,5264
comienzo,2,5264
..,3,5264
..,3,5264
.,3,5264
#elvacilondelagatita,2,5264
Foto,2,5264
:,3,5264
José,4,5264
Naranjo,4,5264
Makeup,1,5264
ruthzuniga,4,5264
.,3,5264
cosmo,2,5264
https://t.co/THg1jQYdmW,3,5264
Os,2,5265
recuerdo,2,5265
que,2,5265
dejé,2,5265
en,2,5265
público,2,5265
el,2,5265
directo,2,5265
de,2,5265
OUTLAST,1,5265
para,2,5265
los,2,5265
que,2,5265
no,2,5265
estuvisteis,2,5265
!!,3,5265
https://t.co/yKt3Cl7o67,3,5265
"""",3,5266
@stefffmichelle,3,5266
:,3,5266
“,3,5266
@PMGA_,3,5266
:,3,5266
“,3,5266
@PattyB_14,3,5266
:,3,5266
@arianaasalgado,3,5266
@mememecaigo,3,5266
HOY,2,5266
SI,2,5266
PQ,2,5266
ESTE,2,5266
AÑO,2,5266
VOY,2,5266
YO,2,5266
PUÑETA,2,5266
”,3,5266
y,2,5266
yo,2,5266
"""",3,5266
ma,2,5266
babessss,1,5266
❤,3,5266
️,3,5266
❤,3,5266
️,3,5266
❤,3,5266
️,3,5266
"""",3,5266
main,1,5266
bitches,1,5266
RT,3,5267
@nethmarienicole,3,5267
:,3,5267
Mis,2,5267
navidades,2,5267
son,2,5267
un,2,5267
revolu,2,5267
#DivorcedParentsProbs,1,5267
RT,3,5268
@andyturri,3,5268
:,3,5268
hay,2,5268
algo,2,5268
mas,2,5268
single,1,5268
que,2,5268
single,1,5268
?,3,5268
porque,2,5268
si,2,5268
lo,2,5268
hay,2,5268
pues,2,5268
yo,2,5268
estoy,2,5268
eso,2,5268
.,3,5268
RT,3,5269
@_tvlyy_,3,5269
:,3,5269
@ydjesus_,3,5269
@Obeldavis,3,5269
o,2,5269
simplemente,2,5269
querían,2,5269
pa,2,5269
'l,1,5269
de,2,5269
rt,1,5269
's,1,5269
JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJ,2,5270
OK,2,5270
MORI,2,5270
BYE,1,5270
https://t.co/MRowRtvNih,3,5270
@lisagaby1,3,5271
me,1,5271
neither,1,5271
😹,3,5271
la,2,5271
vemos,2,5271
en,2,5271
nuestro,2,5271
apt,2,5271
#Dominicanos,2,5272
#Boricuas,4,5272
#Latinos,2,5272
únete,2,5272
#TwitterParty,1,5272
12,3,5272
MD,2,5272
#domirrique,2,5272
ños,2,5272
#domirrique,2,5272
ņos,2,5272
#Movie,1,5272
#elvacilondelagatita,2,5272
https://t.co/7k7vQNeppg,3,5272
Eso,2,5273
de,2,5273
SM,2,5273
quedo,2,5273
en,2,5273
el,2,5273
pasado,2,5273
",",3,5273
DM,1,5273
por,2,5273
favor,2,5273
",",3,5273
DM,1,5273
.,3,5273
#elvacilondelagatita,2,5274
GOOD,1,5274
Morning,1,5274
#Miami,4,5274
El,2,5274
Nuevo,2,5274
Zol,4,5274
106.7,3,5274
fm,2,5274
http://t.co/xbzNX7jhyz,3,5274
#tequila,4,5275
time,1,5275
#Life,1,5275
#itiswhatitis,1,5275
and,1,5275
nachos,2,5275
too,1,5275
right,1,5275
@lulyvalls,3,5275
✌️👏👍,3,5275
https://t.co/4zM0ODRqNP,3,5275
Zombers,1,5276
ya,2,5276
podéis,2,5276
probar,2,5276
de,2,5276
nuevo,2,5276
para,2,5276
los,2,5276
que,2,5276
esta,2,5276
tarde,2,5276
no,2,5276
pudieron,2,5276
descargar,2,5276
el,2,5276
album,2,5276
"""",3,5276
Yo,2,5276
soy,2,5276
un,2,5276
rap,2,5276
player,1,5276
"""",3,5276
Casi,2,5276
200.000,3,5276
descargas,2,5276
!,3,5276
^^,3,5276
Felicidades,2,5277
a,2,5277
todos,2,5277
desde,2,5277
la,2,5277
Playa,2,5277
!!,3,5277
!,3,5277
#relax,1,5277
#Sangriiia,2,5277
en,2,5277
mano,2,5277
esperando,2,5277
a,2,5277
#Santa,2,5277
con,2,5277
mi,2,5277
#honey,1,5277
@NEGROPR76,3,5277
http://t.co/10TMGKJkYT,3,5277
A,1,5278
Best,1,5278
friend,1,5278
is,1,5278
the,1,5278
greatest,1,5278
of,1,5278
all,1,5278
blessings,1,5278
🌄,3,5278
GYPSY,1,5278
SUMMER,1,5278
Maxifaldas,2,5278
Tops,1,5278
en,2,5278
V,2,5278
#salhuaclothing,1,5278
http://t.co/BJeq98MfKo,3,5278
Esto,2,5279
de,2,5279
estar,2,5279
enferma,2,5279
no,2,5279
liked,1,5279
..,3,5279
.,3,5279
RT,3,5280
@_paolanicol_,3,5280
:,3,5280
enamorarte,2,5280
de,2,5280
quien,2,5280
te,2,5280
dedique,2,5280
canciones,2,5280
",",3,5280
te,2,5280
mande,2,5280
mensajes,2,5280
en,2,5280
cualquier,2,5280
momento,2,5280
",",3,5280
te,2,5280
diga,2,5280
que,2,5280
te,2,5280
quiere,2,5280
y,2,5280
se,2,5280
trague,2,5280
su,2,5280
or,1,5280
…,3,5280
RT,3,5281
@y0utuberries,3,5281
:,3,5281
@Kronnomc,3,5281
ya,2,5281
que,2,5281
estás,2,5281
viendo,2,5281
muchos,2,5281
tweets,1,5281
mirá,2,5281
esto,2,5281
gil,2,5281
https://t.co/gykPxhiwFn,3,5281
RT,3,5282
@CobraAlexa,3,5282
:,3,5282
—,3,5282
Me,2,5282
hipnotiza,2,5282
esa,2,5282
mirada,2,5282
peculiar,2,5282
que,2,5282
tiene,2,5282
a,2,5282
verme,2,5282
",",3,5282
ella,2,5282
es,2,5282
una,2,5282
Zomber,1,5282
aunque,2,5282
en,2,5282
realidad,2,5282
no,2,5282
muerde,2,5282
💀,3,5282
❤,3,5282
😜,3,5282
@Kronnomc,3,5282
https,3,5282
:/,3,5282
…,3,5282
RT,3,5283
@asgd2013,3,5283
:,3,5283
Buscar,2,5283
si,2,5283
"""",3,5283
x,2,5283
"""",3,5283
persona,2,5283
ya,2,5283
vio,2,5283
tu,2,5283
story,1,5283
.,3,5283
#Classic,1,5283
😂,3,5283
by,1,5284
@karlasouza7,3,5284
"""",3,5284
#peoplemag,1,5284
#onestowatch,1,5284
@peoplemag,3,5284
"""",3,5284
via,2,5284
photorepost_app,1,5284
#tbt,1,5284
great,1,5284
to,1,5284
style,1,5284
you,1,5284
for,1,5284
…,3,5284
http://t.co/mt2bvKMFqV,3,5284
Me,2,5285
ha,2,5285
gustado,2,5285
un,2,5285
vídeo,2,5285
de,2,5285
@YouTube,3,5285
de,2,5285
@hopsin,3,5285
(,3,5285
http://t.co/qdICLrAw6Y,3,5285
-,3,5285
Hopsin,4,5285
-,3,5285
Fort,4,5285
Collins,4,5285
ft,1,5285
.,3,5285
Dizzy,4,5285
Wright,1,5285
),3,5285
.,3,5285
#ElvacilonDeLaGatita,2,5286
Lunes,2,5286
a,2,5286
Viernes,2,5286
de,2,5286
6-10,3,5286
Am,2,5286
ElZol,4,5286
95.7,3,5286
Fm,2,5286
#Miami,4,5286
#MorningShow,1,5286
http://t.co/IoXJFyGPMU,3,5286
"""",3,5287
@fuck_love4eva,3,5287
:,3,5287
Las,2,5287
Seniors,2,5287
que,2,5287
son,2,5287
close,1,5287
conmigo,2,5287
se,2,5287
van,2,5287
para,2,5287
US,1,5287
😭😭😭💔💔💔,3,5287
"""",3,5287
Ima,1,5287
miss,1,5287
you,1,5287
hun,1,5287
:(,3,5287
Un,2,5288
closet,2,5288
lleno,2,5288
de,2,5288
muchas,2,5288
opciones,2,5288
#dreamcometrue,1,5288
Urdesa,4,5288
circunvalación,2,5288
sur,2,5288
723,3,5288
y,2,5288
guayacanes,4,5288
.,3,5288
#allyouneedisecuador,1,5288
https://t.co/AyFFf6tEjv,3,5288
RT,3,5289
@ana_yapur,3,5289
:,3,5289
9:30,3,5289
pm,2,5289
y,2,5289
yo,2,5289
ready,1,5289
para,2,5289
dormir,2,5289
😐😂,3,5289
RT,3,5290
@jeimax_osorio,3,5290
:,3,5290
No,2,5290
bad,1,5290
days,1,5290
in,1,5290
the,1,5290
Tropics,1,5290
🌴🔆👅,3,5290
https://t.co/ugzL3sBFxQ,3,5290
RT,3,5291
@saracourdless,3,5291
:,3,5291
@YellowMellowMG,3,5291
me,2,5291
encanta,2,5291
tu,2,5291
nuevo,2,5291
layout,1,5291
🌚👌,3,5291
https://t.co/2rtZ6O3xK3,3,5291
eeeeeh,0,5292
..,3,5292
.,3,5292
eeeeEEEEEH,1,5292
..,3,5292
.,3,5292
EEEEEEEEEEEEHHHHH,2,5292
!!,3,5292
!!,3,5292
!,3,5292
https://t.co/78pRm3hjj2,3,5292
RT,3,5293
@adrianaaleee,3,5293
:,3,5293
Fat,1,5293
Amy,4,5293
y,2,5293
Bumper,4,5293
son,1,5293
un,2,5293
OTP,4,5293
@katharine__sm,3,5294
grax,2,5294
beibi,1,5294
:,3,5294
*,3,5294
Niños,2,5295
",",3,5295
ayer,2,5295
me,2,5295
pasé,2,5295
el,2,5295
día,2,5295
haciendo,2,5295
cajas,2,5295
y,2,5295
no,2,5295
grabé,2,5295
nada,2,5295
interesante,2,5295
",",3,5295
con,2,5295
lo,2,5295
cual,2,5295
",",3,5295
hoy,2,5295
no,2,5295
hay,2,5295
vlog,1,5295
",",3,5295
PERO,2,5295
SÍ,2,5295
SNAPCHAT,4,5295
.,3,5295
OEOEOEOE,2,5295
!!,3,5295
Nayli,4,5296
",",3,5296
Yelenis,4,5296
",",3,5296
Karina,4,5296
#KidsModel,1,5296
Imagen,2,5296
Modeling,1,5296
by,1,5296
La,2,5296
Gatita,2,5296
registraciones,2,5296
https://t.co/jScmcmaN0W,3,5296
…,3,5296
https://t.co/1iYnKL7dGf,3,5296
RT,3,5297
@NicolleAnette,3,5297
:,3,5297
@Kronnomc,3,5297
Arroba,2,5297
el,2,5297
barra,2,5297
baja,2,5297
rap,2,5297
barra,2,5297
baja,2,5297
de,2,5297
barra,2,5297
baja,2,5297
civil,2,5297
barra,2,5297
baja,2,5297
war,1,5297
barra,2,5297
baja,2,5297
esta,2,5297
barra,2,5297
baja,2,5297
muy,2,5297
barra,2,5297
ba,2,5297
…,3,5297
Dioohh,2,5298
!,3,5298
@ZarcortGame,3,5298
estoy,2,5298
ansioso,2,5298
!!,3,5298
EPIC,1,5298
FNAF,1,5298
RAP,1,5298
EDICION,2,5298
PLATINUM,1,5298
!,3,5298
PEGI,4,5298
10,3,5298
XD,3,5298
GET,1,5299
YOUR,1,5299
BIKINI,1,5299
NOW,1,5299
Disponible,2,5299
en,2,5299
fucsia,2,5299
y,2,5299
verde,2,5299
neon,2,5299
!,3,5299
#beach,1,5299
#carnaval,2,5299
#dress,1,5299
#womanpower,1,5299
…,3,5299
https://t.co/vRIxpxg2Ve,3,5299
RT,3,5300
@corondiano,3,5300
:,3,5300
Alguien,2,5300
quisiera,2,5300
adoptar,2,5300
a,2,5300
dos,2,5300
perritos,2,5300
?,3,5300
Ya,2,5300
estan,2,5300
vacunados,2,5300
y,2,5300
todo,2,5300
.,3,5300
Dale,2,5300
rt,1,5300
https://t.co/tjfpI8Yt3A,3,5300
RT,3,5301
@YunelCruz,3,5301
:,3,5301
#Repost,1,5301
@teamlagatita,3,5301
with,1,5301
repostapp,1,5301
.,3,5301
・・・,3,5301
#apollen,2,5301
full,1,5301
a,2,5301
nuestra,2,5301
@teamlagatita,3,5301
Bendiciones,2,5301
!.,3,5301
..,3,5301
..,3,5301
.,3,5301
A,2,5301
…,3,5301
https://t.co/NGJTxexzY0,3,5301
¿,3,5302
EN,2,5302
QUE,2,5302
POSICIÓN,2,5302
QUEDARÉ,2,5302
?,3,5302
|,3,5302
TNT,2,5302
RUN,1,5302
|,3,5302
Minecraft,1,5302
:,3,5302
https://t.co/RD9iNnkOC4,3,5302
vía,2,5302
@YouTube,3,5302
Porque,2,5303
no,2,5303
hay,2,5303
un,2,5303
emoji,1,5303
de,2,5303
bacon,2,5303
?!,3,5303
!?,3,5303
!!,3,5303
!?,3,5303
QUE,2,5303
CARAJO,2,5303
?!,3,5303
Que,2,5303
es,2,5303
esta,2,5303
mierda,2,5303
🍠🍘🍢🍥,3,5303
?!,3,5303
??,3,5303
??,3,5303
??,3,5303
Tienen,2,5303
10,3,5303
tipos,2,5303
de,2,5303
trenes,2,5303
!!,3,5303
Y,2,5303
no,2,5303
bacon,1,5303
?!,3,5303
!,3,5303
Da,1,5303
fuq,1,5303
!,3,5303
"""",3,5304
When,1,5304
life,1,5304
hands,1,5304
you,1,5304
lemons,1,5304
",",3,5304
bust,1,5304
out,1,5304
the,1,5304
tequilla,1,5304
and,1,5304
salt,1,5304
!,3,5304
"""",3,5304
motto,1,5304
de,2,5304
spring,1,5304
breakk,1,5304
-6,3,5304
for,1,5304
mah,1,5304
birthdayyyy,1,5304
:D,3,5304
Look,1,5305
de,2,5305
hoy,2,5305
top,1,5305
@bebe_Stores,3,5305
y,2,5305
falda,2,5305
#bcbg,7,5305
#bcbg,3,5305
@RashelDiaz,3,5305
@nakstyman,3,5305
http://t.co/lAkaXHjaQm,3,5305
Westland,4,5306
mall,1,5306
tomorrow,1,5306
from,1,5306
9a,3,5306
to,1,5306
11a,3,5306
free,1,5306
Zumba,1,5306
classes,1,5306
.,3,5306
#teamlagatita,6,5306
#elvacilondelagatita,2,5306
…,3,5306
http://t.co/mRXRGGpl1l,3,5306
RT,3,5307
@andrea_baez10,3,5307
:,3,5307
Lo,2,5307
que,2,5307
queda,2,5307
de,2,5307
semestre,2,5307
es,2,5307
puro,2,5307
CLUTCH,1,5307
RT,3,5308
@beatrizmiami,3,5308
:,3,5308
#Jenilca,4,5308
cantando,2,5308
como,2,5308
toda,2,5308
una,2,5308
#rockera,2,5308
#estilo,2,5308
#moda,2,5308
#corset,1,5308
@holtmiami,3,5308
@TelemundoRD,3,5308
@TelemundoFansM,3,5308
@ElArtistaTV,3,5308
http,3,5308
:,3,5308
…,3,5308
Y,2,5309
pa,2,5309
cooooolmo,2,5309
en,2,5309
el,2,5309
gate,1,5309
mas,2,5309
lejos,2,5309
RT,3,5310
@peopleenespanol,3,5310
:,3,5310
No,2,5310
te,2,5310
pierdas,2,5310
este,2,5310
fin,2,5310
de,2,5310
semana,2,5310
el,2,5310
#FestivalPeople,1,5310
en,2,5310
Español,2,5310
2015,3,5310
.,3,5310
Conoce,2,5310
los,2,5310
detalles,2,5310
http://t.co/IdoYIrLyvu,3,5310
http,3,5310
:/,3,5310
…,3,5310
RT,3,5311
@AZUCENACIERCO,3,5311
:,3,5311
Look,1,5311
de,2,5311
hoy,2,5311
gracias,2,5311
a,2,5311
@angiestyle,3,5311
joyas,2,5311
de,2,5311
@Carinamoreno,3,5311
http://t.co/BdZkungneB,3,5311
RT,3,5312
@gasolinadrink,3,5312
:,3,5312
Para,2,5312
celebrar,2,5312
este,2,5312
día,2,5312
no,2,5312
puede,2,5312
faltar,2,5312
el,2,5312
BBQ,1,5312
y,2,5312
la,2,5312
Sangriiia,2,5312
.,3,5312
http://t.co/Pkz2rQTT0Q,3,5312
RT,3,5313
@nakedtoaster,3,5313
:,3,5313
Me,2,5313
perdonan,2,5313
",",3,5313
pero,2,5313
puñeta,2,5313
",",3,5313
"""",3,5313
breathe,1,5313
"""",3,5313
es,2,5313
de,2,5313
respirar,2,5313
y,2,5313
"""",3,5313
breath,1,5313
"""",3,5313
es,2,5313
de,2,5313
suspiro,2,5313
.,3,5313
No,2,5313
es,2,5313
nada,2,5313
de,2,5313
difícil,2,5313
",",3,5313
es,2,5313
solo,2,5313
una,2,5313
letra,2,5313
la,2,5313
…,3,5313
Prague,1,5314
view,1,5314
#praga,4,5314
#prague,4,5314
#praha,0,5314
.,3,5314
Uno,2,5314
nunca,2,5314
sabe,2,5314
donde,2,5314
mañana,2,5314
puede,2,5314
uno,2,5314
estar,2,5314
.,3,5314
#lavidaesbella,2,5314
#feliz,2,5314
#vive,2,5314
http://t.co/pGaVGceX2s,3,5314
RT,3,5315
@noeliapuntos,3,5315
:,3,5315
Los,2,5315
panas,2,5315
de,2,5315
la,2,5315
high,1,5315
",",3,5315
son,2,5315
eso,2,5315
"""",3,5315
panas,2,5315
"""",3,5315
más,2,5315
naaaa,2,5315
Me,2,5316
acoste,2,5316
a,2,5316
las,2,5316
6am,3,5316
y,2,5316
me,2,5316
levanto,2,5316
ahora,2,5316
como,2,5316
si,2,5316
nada,2,5316
.,3,5316
Ok,1,5316
cool,1,5316
.,3,5316
RT,3,5317
@paola_onl,3,5317
:,3,5317
Yyy,2,5317
empezó,2,5317
el,2,5317
"""",3,5317
y,2,5317
tu,2,5317
novio,2,5317
?,3,5317
"""",3,5317
season,1,5317
Look,1,5318
de,2,5318
@primerimpacto,3,5318
#RobertRodriguez,4,5318
dress,1,5318
👗,3,5318
n,2,5318
#GianvitoRossi,4,5318
shoes,1,5318
👠,3,5318
@pamelasilva,3,5318
n,1,5318
thanks,1,5318
@ssalga1,3,5318
…,3,5318
http://t.co/AkYEVyKDPR,3,5318
RT,3,5319
@fxckingshady,3,5319
:,3,5319
necesito,2,5319
que,2,5319
retwitteen,1,5319
esto,2,5319
para,2,5319
que,2,5319
se,2,5319
enteren,2,5319
de,2,5319
lo,2,5319
que,2,5319
este,2,5319
hijo,2,5319
de,2,5319
puta,2,5319
está,2,5319
haciendo,2,5319
",",3,5319
tiene,2,5319
que,2,5319
ir,2,5319
preso,2,5319
https://t,3,5319
.…,3,5319
Después,2,5320
de,2,5320
un,2,5320
duro,2,5320
dia,2,5320
de,2,5320
trabajo,2,5320
toca,2,5320
ver,2,5320
la,2,5320
peli,2,5320
de,2,5320
SPECTRE,1,5320
en,2,5320
el,2,5320
cine,2,5320
con,2,5320
mi,2,5320
chica,2,5320
Bond,4,5320
@KatiaLisob,3,5320
!!,3,5320
😍,3,5320
https://t.co/NRyYjtJSIW,3,5320
RT,3,5321
@vegetta777,3,5321
:,3,5321
FAR,1,5321
CRY,1,5321
PRIMAL,1,5321
-,3,5321
OJO,2,5321
POR,2,5321
OJO,2,5321
Y,2,5321
EL,2,5321
ABUELO,2,5321
MAMUT,4,5321
!,3,5321
#13,3,5321
https://t.co/yu27BpvwpF,3,5321
vía,2,5321
@YouTube,3,5321
RT,3,5322
@uyi_milloneta,3,5322
:,3,5322
Gente,2,5322
no,2,5322
confundan,2,5322
el,2,5322
"""",3,5322
Decline,1,5322
"""",3,5322
con,2,5322
que,2,5322
no,2,5322
hay,2,5322
sistema,2,5322
.,3,5322
No,2,5322
sean,2,5322
caripelaos,2,5322
El,2,5323
nene,2,5323
que,2,5323
quemaba,2,5323
sus,2,5323
marshmallows,1,5323
y,2,5323
decia,2,5323
"""",3,5323
Asi,2,5323
me,2,5323
gustan,2,5323
"""",3,5323
Esta,2,5323
en,2,5323
la,2,5323
carcel,2,5323
ahora,2,5323
.,3,5323
RT,3,5324
@luisgierbolini5,3,5324
:,3,5324
Shannans,4,5324
is,1,5324
back,1,5324
!!,3,5324
Volvemos,2,5324
el,2,5324
18,3,5324
de,2,5324
noviembre,2,5324
(,3,5324
jueves,2,5324
feriado),2,5324
!,3,5324
Mucho,2,5324
Beerpong,1,5324
y,2,5324
pasarla,2,5324
bien,2,5324
!,3,5324
https://t.co/GktzFkws6a,3,5324
Marcela,4,5325
!,3,5325
Tan,2,5325
bella,2,5325
#colombia,4,5325
me,2,5325
trajo,2,5325
empanaditas,2,5325
#elvacilondelaGatita,2,5325
#myBday,1,5325
https://t.co/ckIfroeOI5,3,5325
@gueralate,3,5326
¡,3,5326
Cuanto,2,5326
lo,2,5326
siento,2,5326
!,3,5326
Con,2,5326
gusto,2,5326
le,2,5326
ayudo,2,5326
.,3,5326
¿,3,5326
Podría,2,5326
darme,2,5326
más,2,5326
detalles,2,5326
sobre,2,5326
el,2,5326
problema,2,5326
del,2,5326
internet,1,5326
?,3,5326
¿,3,5326
Cual,2,5326
teléfono,2,5326
tiene,2,5326
?,3,5326
~,3,5326
MH,4,5326
Crucero,2,5327
!,3,5327
Crucero,2,5327
!,3,5327
Crucero,2,5327
!!,3,5327
!!,3,5327
#party,1,5327
#vacation,1,5327
#wohoo,1,5327
@NEGROPR76,3,5327
RT,3,5328
@NJFansClub,3,5328
:,3,5328
Muchas,2,5328
felicidades,2,5328
por,2,5328
su,2,5328
cumpleaños,2,5328
a,2,5328
@PrinceRoyce,3,5328
De,2,5328
parte,2,5328
del,2,5328
#NathArmy,1,5328
de,2,5328
@NataliaJimenez,3,5328
🎂🎈💯🎉🎊,3,5328
https://t.co/XfO7TUHqPe,3,5328
lo,2,5329
pillas,2,5329
porque,2,5329
es,2,5329
como,2,5329
la,2,5329
locura,2,5329
máxima,2,5329
jaja,2,5329
se,2,5329
repite,2,5329
porque,2,5329
es,2,5329
como,2,5329
lo,2,5329
más,2,5329
grande,2,5329
xd,3,5329
lel,2,5329
wtf,1,5329
RT,3,5330
@nmdr__,3,5330
:,3,5330
necesito,2,5330
estar,2,5330
aquí,2,5330
ok,1,5330
",",3,5330
PR,4,5330
💘,3,5330
http://t.co/vQeneRYc0s,3,5330
RT,3,5331
@andyescalona,3,5331
:,3,5331
#zapatos,2,5331
#bellos,2,5331
#losAmo,2,5331
#enamoradadeMisShoes,6,5331
#Evangelina,4,5331
by,1,5331
@AngieEstilo,3,5331
http://t.co/hsxwkvcbIf,3,5331
RT,3,5332
@_mariiaelena_,3,5332
:,3,5332
A,2,5332
mi,2,5332
me,2,5332
gusta,2,5332
el,2,5332
apple,1,5332
pie,2,5332
de,2,5332
manzana,2,5332
https://t.co/9VGiew1H2d,3,5332
RT,3,5333
@__alejandrv,3,5333
:,3,5333
@farianav,3,5333
-,3,5333
repaso,2,5333
college,1,5333
-,3,5333
Titans,1,5333
-,3,5333
fab,1,5333
💁🏼,3,5333
@NEGROPR76,3,5334
q,2,5334
bello,2,5334
nuestro,2,5334
set,2,5334
de,2,5334
cama,2,5334
!,3,5334
Omg,1,5334
combina,2,5334
con,2,5334
los,2,5334
manteles,2,5334
..,3,5334
..,3,5334
!!,3,5334
!,3,5334
“,3,5335
@CelesteRodasDJ,3,5335
:,3,5335
#happy,1,5335
to,1,5335
work,1,5335
with,1,5335
successful,1,5335
#latinas,2,5335
mk,1,5335
#glamSquad,1,5335
@marielabagnato,3,5335
&,3,5335
@AngieEstilo,3,5335
#descubreMK,2,5335
http://t.co/PurhmFx1PU”💋,3,5335
RT,3,5336
@Babalawa,3,5336
:,3,5336
Yo,2,5336
voy,2,5336
a,2,5336
ser,2,5336
como,2,5336
los,2,5336
hombres,2,5336
.,3,5336
Baby,1,5336
",",3,5336
tú,2,5336
estás,2,5336
bueno,2,5336
",",3,5336
pero,2,5336
aquel,2,5336
es,2,5336
tremendo,2,5336
jevo,2,5336
y,2,5336
aquel,2,5336
otro,2,5336
que,2,5336
me,2,5336
lleve,2,5336
cuando,2,5336
quiera,2,5336
.,3,5336
Un,2,5337
saludito,2,5337
desde,2,5337
Canton,4,5337
Mall,1,5337
!!,3,5337
RT,3,5338
@bombaestereo,3,5338
:,3,5338
Gracias,2,5338
@verizonlatino,3,5338
por,2,5338
otro,2,5338
buen,2,5338
día,2,5338
en,2,5338
#LasVegas,4,5338
🔊🌴,3,5338
#LatinGRAMMY,1,5338
https://t.co/qOlu3S5sjD,3,5338
Regalos,2,5339
para,2,5339
los,2,5339
buenos,2,5339
y,2,5339
los,2,5339
traviesos,2,5339
.,3,5339
Listo,2,5339
.,3,5339
#Holidone,1,5339
https://t.co/jWVndj8SJu,3,5339
https://t.co/QrbyDjUke5,3,5339
RT,3,5340
@esangie023,3,5340
:,3,5340
"""",3,5340
Este,2,5340
mes,2,5340
yo,2,5340
voy,2,5340
a,2,5340
estar,2,5340
borracha,2,5340
forever,1,5340
"""",3,5340
-,3,5340
@arianaasalgado,3,5340
RT,3,5341
@Anabrecofamilia,3,5341
:,3,5341
Felicidades,2,5341
@TEAMLAGATITA,3,5341
@elzol1067fm,3,5341
#vacilondelagatita,2,5341
for,1,5341
an,1,5341
amazing,1,5341
morning,1,5341
show,1,5341
this,1,5341
morning,1,5341
👌🏼👏🏼👏🏼👏🏼👏🏼💫💫💫,3,5341
#buen,2,5341
…,3,5341
RT,3,5342
@Latinoametrica,3,5342
:,3,5342
Ranking,1,5342
Twiteros,2,5342
destacados,2,5342
hoy,2,5342
15/12,3,5342
en,2,5342
Chile,4,5342
:,3,5342
4-,3,5342
@Kronnomc,3,5342
5-,3,5342
@R5Chile,3,5342
6-,3,5342
@68coca,3,5342
7-,3,5342
@lamascarada,3,5342
+en,2,5342
:,3,5342
https://t.co/dkVpG,3,5342
…,3,5342
Qué,2,5343
awkward,1,5343
jajajajaj,2,5343
Punetaaaaa,2,5344
no,2,5344
quiero,2,5344
que,2,5344
esto,2,5344
se,2,5344
acabe,2,5344
😭,3,5344
quiero,2,5344
seguir,2,5344
siendo,2,5344
senior,1,5344
!!,3,5344
!!,3,5344
Cabrones,2,5345
.,3,5345
De,2,5345
mañana,2,5345
en,2,5345
adelante,2,5345
comienza,2,5345
mi,2,5345
vida,2,5345
como,2,5345
housemate,1,5345
de,2,5345
@GVG222,3,5345
PU,2,5345
ÑE,2,5345
TAAAA,2,5345
RT,3,5346
@gabsbeatriz26,3,5346
:,3,5346
Necesito,2,5346
un,2,5346
get,1,5346
con,2,5346
mi,2,5346
clase,2,5346
..,3,5346
.,3,5346
like,1,5346
old,1,5346
times,1,5346
