token,label,sentence_id
BELLA,2,11817
VIOLE,2,11817
Do,1,11818
n't,1,11818
.,3,11818
Even,1,11818
.,3,11818
https://t.co/F5fIMpb6aE,3,11818
👄💅🏼👸🏼,3,11819
https://t.co/QIknauaUVU,3,11819
✔️,3,11820
too-faced,1,11820
lip,1,11820
injection,1,11820
extreme,1,11820
👄✨,3,11820
voy,2,11821
a,2,11821
sephora,4,11821
a,2,11821
comprarme,2,11821
1,3,11821
necessary,1,11821
item,1,11821
y,2,11821
salgo,2,11821
como,2,11821
con,2,11821
4,3,11821
Cuando,2,11822
te,2,11822
quedan,2,11822
10,3,11822
minutos,2,11822
más,2,11822
para,2,11822
dormir,2,11822
>,3,11822
Estoy,2,11823
loca,2,11823
por,2,11823
empezar,2,11823
la,2,11823
universidad,2,11823
y,2,11823
ser,2,11823
independiente,2,11823
y,2,11823
crear,2,11823
mi,2,11823
futuro,2,11823
como,2,11823
yo,2,11823
quiera,2,11823
Mega,2,11824
agradecida,2,11824
de,2,11824
todo,2,11824
lo,2,11824
que,2,11824
esta,2,11824
por,2,11824
venir,2,11824
This,1,11825
is,1,11825
n't,1,11825
funny,1,11825
at,1,11825
all,1,11825
..,3,11825
https://t.co/GuDACRDNRp,3,11825
QUEEEE,2,11826
JAJAJAJA,2,11826
https://t.co/nKV4WvI9ZV,3,11826
@pau_jimenez98,3,11827
@__abeatriz,3,11827
YO,2,11827
QUIERO,2,11827
COMO,2,11827
CUATRO,2,11827
OMG,1,11828
.,3,11828
https://t.co/XMmuzaEJ9X,3,11828
I,1,11829
'M,1,11829
IN,1,11829
TEARS,1,11829
https://t.co/EZOAFFUBhR,3,11829
@emilyrc16,3,11830
JAJAJAJAJJA,2,11830
YO,2,11830
ME,2,11830
QUEDE,2,11830
COMO,2,11830
QUE,2,11830
TU,2,11830
ESTAS,2,11830
CIEGO,2,11830
?,3,11830
@lisagaby1,3,11831
@vecolberg,3,11832
GRACIAS,2,11832
!,3,11832
"""",3,11833
Y,2,11833
ahora,2,11833
",",3,11833
cual,2,11833
es,2,11833
la,2,11833
decision,2,11833
?,3,11833
"""",3,11833
😂,3,11833
https://t.co/IUXLWxRvij,3,11833
@alek_morales,3,11834
No,2,11834
sé,2,11834
",",3,11834
no,2,11834
tenia,2,11834
ese,2,11834
gut,1,11834
feeling,1,11834
telling,1,11834
me,1,11834
it,1,11834
was,1,11834
right,1,11834
@emilyrc16,3,11835
o,2,11835
bli,2,11835
gau,2,11835
",",3,11835
estoy,2,11835
esperando,2,11835
que,2,11835
lleguen,2,11835
todavia,2,11835
😰,3,11835
@emilyrc16,3,11836
siiiiii,2,11836
😹,3,11836
@liliaescalona,3,11837
Tu,2,11837
eres,2,11837
una,2,11837
morona,2,11837
envdd,2,11837
",",3,11837
ponte,2,11837
a,2,11837
estudiar,2,11837
Como,2,11838
ustedes,2,11838
pueden,2,11838
pensar,2,11838
que,2,11838
Anuel,4,11838
es,2,11838
una,2,11838
"""",3,11838
leyenda,2,11838
"""",3,11838
?,3,11838
Él,2,11838
fue,2,11838
super,2,11838
irrespetuoso,2,11838
hacia,2,11838
esa,2,11838
reportera,2,11838
quien,2,11838
solo,2,11838
estaba,2,11838
haciendo,2,11838
su,2,11838
trabajo,2,11838
.,3,11838
Body,1,11839
goals,1,11839
https://t.co/HvKtjeAW7o,3,11839
Seguro,2,11840
que,2,11840
no,2,11840
wtf,1,11840
?,3,11840
https://t.co/gkgZwyCNkO,3,11840
Porfavor,2,11841
hagan,2,11841
demand,1,11841
!,3,11841
https://t.co/1Alj56MQH0,3,11841
@adamaris_cruzz,3,11842
i,1,11842
knowww,1,11842
MAÑANA,2,11843
ME,2,11843
COMPRO,2,11843
EL,2,11843
KYLIE,4,11843
LIP,1,11843
KIT,1,11843
SI,2,11843
O,2,11843
SIIII,2,11843
@gg9816,3,11844
graciasss,2,11844
@liliaescalona,3,11845
me,1,11845
more,1,11845
beb,1,11845
Face,1,11846
swap,1,11846
funciona,2,11846
?,3,11846
#Identicas,2,11846
@liliaescalona,3,11846
https://t.co/9cpprdSBff,3,11846
@nogguera,3,11847
https://t.co/bKRJfypNkR,3,11847
Ya,2,11848
mismo,2,11848
cumplo,2,11848
y,2,11848
no,2,11848
se,2,11848
que,2,11848
hacer,2,11848
para,2,11848
celebrarlo,2,11848
@GonzalezSabe,3,11849
escuché,2,11849
de,2,11849
eso,2,11849
pero,2,11849
luego,2,11849
comenzaron,2,11849
a,2,11849
decir,2,11849
que,2,11849
no,2,11849
era,2,11849
seguro,2,11849
so,1,11849
realmente,2,11849
no,2,11849
sé,2,11849
Recuerden,2,11850
aplicar,2,11850
aquí,2,11850
:,3,11850
https://t.co/1Alj56MQH0,3,11850
Mood,1,11851
:,3,11851
https://t.co/cu6ngqv2MN,3,11851
Porfavor,2,11852
compartan,2,11852
!,3,11852
Bernie,4,11852
es,2,11852
el,2,11852
único,2,11852
que,2,11852
realmente,2,11852
quiere,2,11852
un,2,11852
cambio,2,11852
para,2,11852
Puerto,4,11852
Rico,4,11852
.,3,11852
@nogguera,3,11853
preach,1,11853
mi,2,11854
chango,2,11854
🐻,3,11854
https://t.co/dTzHOikIlc,3,11854
@vecolberg,3,11855
welcome,1,11855
to,1,11855
the,1,11855
club,1,11855
🤗,3,11855
Cuando,2,11856
es,2,11856
April,1,11856
Fools,1,11856
y,2,11856
realmente,2,11856
chocaste,2,11856
pero,2,11856
no,2,11856
te,2,11856
creen,2,11856
..,3,11856
https://t.co/zOfcLL6Fnp,3,11856
.,3,11857
Nadie,2,11858
quiere,2,11858
estos,2,11858
",",3,11858
todas,2,11858
queremos,2,11858
los,2,11858
original,2,11858
3,3,11858
Kylie,4,11858
Lip,1,11858
Kits,1,11858
🙄,3,11858
https://t.co/7tDmTGRbda,3,11858
Que,2,11859
hay,2,11859
pa,2,11859
hoy,2,11859
?,3,11859
Puesta,2,11860
pa,2,11860
',3,11860
ti,2,11860
Date,1,11861
💘,3,11861
@nogguera,3,11861
https://t.co/2pKSaKTFnB,3,11861
ACABO,2,11862
DE,2,11862
CHOCAR,2,11862
#NotAprilFools,1,11862
vieneee,2,11863
estamos,2,11863
en,2,11863
abril,2,11863
",",3,11863
ya,2,11863
mismo,2,11863
nos,2,11863
graduamos,2,11863
🎓🎉,3,11863
Estos,2,11864
si,2,11864
son,2,11864
goals,1,11864
💯,3,11864
https://t.co/E857x2Y7OS,3,11864
Hoy,2,11865
me,2,11865
entregan,2,11865
las,2,11865
notas,2,11865
#AprilFools,1,11865
my,1,11866
mind,1,11866
says,1,11866
"""",3,11866
salad,1,11866
"""",3,11866
but,1,11866
my,1,11866
heart,1,11866
says,1,11866
"""",3,11866
tostones,2,11866
"""",3,11866
Cuando,2,11867
pareces,2,11867
una,2,11867
mama,2,11867
y,2,11867
tu,2,11867
hermana,2,11867
menor,2,11867
parece,2,11867
tu,2,11867
hija,2,11867
mayor,2,11867
:,3,11867
https://t.co/qC9WwLqawH,3,11867
Por,2,11868
mi,2,11868
hermana,2,11868
yo,2,11868
llego,2,11868
hasta,2,11868
el,2,11868
fin,2,11868
del,2,11868
mundo,2,11868
@Mvelez_yg,3,11869
@alek_morales,3,11869
el,2,11869
problema,2,11869
puede,2,11869
ser,2,11869
de,2,11869
dos,2,11869
",",3,11869
pero,2,11869
cuando,2,11869
se,2,11869
publica,2,11869
ya,2,11869
es,2,11869
de,2,11869
todo,2,11869
el,2,11869
mundo,2,11869
que,2,11869
quiera,2,11869
opinar,2,11869
.,3,11869
Estas,2,11870
nenas,2,11870
infantiles,2,11870
creyendose,2,11870
más,2,11870
que,2,11870
uno,2,11870
jajaja,2,11870
@Mvelez_yg,3,11871
@alek_morales,3,11871
jaja,2,11871
el,2,11871
sabe,2,11871
tooodito,2,11871
",",3,11871
pero,2,11871
pues,2,11871
cada,2,11871
loca,2,11871
con,2,11871
su,2,11871
tema,2,11871
🙄,3,11871
@Mvelez_yg,3,11872
@liliaescalona,3,11872
Mi,2,11872
hermana,2,11872
si,2,11872
se,2,11872
sabe,2,11872
defender,2,11872
",",3,11872
pero,2,11872
ya,2,11872
dejen,2,11872
todo,2,11872
este,2,11872
show,1,11872
y,2,11872
ponganse,2,11872
a,2,11872
estudiar,2,11872
.,3,11872
YOU,1,11873
GO,1,11873
PUPU,2,11873
!!,3,11873
Jajajaja,2,11873
dile,2,11873
ahiiii,2,11873
https://t.co/w0nwvZ86cr,3,11873
Para,2,11874
mi,2,11874
sacar,2,11874
una,2,11874
C,2,11874
es,2,11874
igual,2,11874
que,2,11874
haber,2,11874
sacado,2,11874
una,2,11874
F,2,11874
Valora,2,11875
a,2,11875
las,2,11875
personas,2,11875
que,2,11875
sacan,2,11875
lo,2,11875
mejor,2,11875
de,2,11875
ti,2,11875
wow,2,11876
yo,2,11876
amo,2,11876
tanto,2,11876
a,2,11876
mi,2,11876
mejor,2,11876
amiga,2,11876
@pau_jimenez98,3,11877
😰😰,3,11877
y,2,11878
en,2,11878
mi,2,11878
casa,2,11878
que,2,11878
protestan,2,11878
por,2,11878
los,2,11878
zapatos,2,11878
en,2,11878
el,2,11878
piso,2,11878
🙄,3,11878
https://t.co/YdMRqZfk0G,3,11878
Loca,2,11879
por,2,11879
tener,2,11879
todos,2,11879
los,2,11879
kylie,4,11879
lip,1,11879
kits,1,11879
😩,3,11879
Celosa,2,11880
pero,2,11880
nunca,2,11880
envidiosa,2,11880
@liliaescalona,3,11881
i,1,11881
will,1,11881
more,1,11882
self,1,11882
love,1,11882
",",3,11882
less,1,11882
self,1,11882
hate,1,11882
🌸,3,11882
que,2,11883
salga,2,11883
el,2,11883
season,1,11883
nuevo,2,11883
de,2,11883
prison,1,11883
break,1,11883
ya,2,11883
!,3,11883
@nogguera,3,11884
como,2,11884
crees,2,11884
q,2,11884
te,2,11884
textie,2,11884
??,3,11884
Jajaja,2,11884
@camilaalesoto,3,11885
QUE,2,11885
@AleJoseSantana,3,11886
@xaviihiraldo,3,11886
es,2,11886
para,2,11886
tener,2,11886
los,2,11886
21,3,11886
",",3,11886
saben,2,11886
de,2,11886
alguien,2,11886
?,3,11886
Donde,2,11887
puedo,2,11887
conseguir,2,11887
un,2,11887
fake,1,11887
id,1,11887
?,3,11887
yo,2,11888
https://t.co/D3XdHfqTSv,3,11888
Easter,1,11889
🐰,3,11889
https://t.co/Qz1bRKFmcr,3,11889
@vecolberg,3,11890
hmm,1,11890
..,3,11890
cigarette,1,11890
daydreams,1,11890
?,3,11890
@vecolberg,3,11891
ahh,2,11891
pues,2,11891
landfill,1,11891
!,3,11891
@vecolberg,3,11892
daughter-,1,11892
youth,1,11892
Extraño,2,11893
esos,2,11893
dias,2,11893
que,2,11893
hacía,2,11893
los,2,11893
easter,1,11893
egg,1,11893
hunts,1,11893
Tengo,2,11894
que,2,11894
verlaaaa,2,11894
https://t.co/BXiSBMJftw,3,11894
Necesito,2,11895
ropa,2,11895
",",3,11895
ropa,2,11895
y,2,11895
mas,2,11895
ropa,2,11895
Si,2,11896
en,2,11896
realidad,2,11896
sale,2,11896
BeatleJuice2,3,11896
me,2,11896
va,2,11896
a,2,11896
dar,2,11896
un,2,11896
patatú,2,11896
Mi,2,11897
vida,2,11897
pequeña,2,11897
👯🐰🐣,3,11897
@liliaescalona,3,11897
https://t.co/9E3LtjtC80,3,11897
mood,1,11898
:,3,11898
🍉🍇🍌🍏🍍🍊🍋,3,11898
@NissaDiazArias,3,11899
crash,1,11899
it,1,11899
@sjaenp,3,11900
tu,2,11900
Tener,2,11901
nauseas,2,11901
es,2,11901
lo,2,11901
peor,2,11901
.,3,11901
mood,1,11902
:,3,11902
playa,2,11902
🌞🍻🌴🌀🌺,3,11902
Quien,2,11903
en,2,11903
culebra,2,11903
?,3,11903
small,1,11904
boobs,1,11904
",",3,11904
big,1,11904
heart,1,11904
Semana,2,11905
santa,2,11905
nunca,2,11905
te,2,11905
acabesssss,2,11905
😩,3,11905
@adamaris_cruzz,3,11906
QUE,2,11906
BELLO,2,11906
🙀,3,11906
happy,1,11907
#NationalPuppyDay,1,11907
al,2,11907
bebé,2,11907
😻🐻,3,11907
https://t.co/G3u6XKtglK,3,11907
@sjaenp,3,11908
juntate,2,11908
a,2,11908
nosotros,2,11908
",",3,11908
estamos,2,11908
en,2,11908
playa,2,11908
melones,2,11908
Tanta,2,11909
gente,2,11909
en,2,11909
culebra,2,11909
y,2,11909
no,2,11909
me,2,11909
he,2,11909
encontrado,2,11909
a,2,11909
nadie,2,11909
Por,2,11910
mi,2,11910
yo,2,11910
estaría,2,11910
24/7,3,11910
en,2,11910
la,2,11910
playa,2,11910
forevs,1,11911
🌞🌜,3,11911
Culebrisss,2,11912
🌞,3,11912
y,2,11913
yo,2,11913
soy,2,11913
alergica,2,11913
😭,3,11913
@nogguera,3,11913
https://t.co/Kl07ijOsJU,3,11913
Que,2,11914
rico,2,11914
irme,2,11914
a,2,11914
culebra,2,11914
y,2,11914
que,2,11914
se,2,11914
me,2,11914
hallan,2,11914
quedado,2,11914
los,2,11914
shorts,1,11914
en,2,11914
casa,2,11914
😄👌🏽,3,11914
Quiero,2,11915
playa,2,11915
@camilaalesoto,3,11916
QUE,2,11916
TOTONGA,2,11916
MANO,2,11916
JAJAJAJA,2,11916
@emilyrc16,3,11917
true,1,11917
that,1,11917
",",3,11917
ni,2,11917
lo,2,11917
pense,2,11917
😳,3,11917
@emilyrc16,3,11918
agghh,2,11918
no,2,11918
seee,2,11918
jaja,2,11918
Quiero,2,11919
cortarme,2,11919
el,2,11919
pelo,2,11919
pero,2,11919
a,2,11919
la,2,11919
vez,2,11919
me,2,11919
lo,2,11919
quiero,2,11919
pintar,2,11919
y,2,11919
no,2,11919
se,2,11919
que,2,11919
hacer,2,11919
😓,3,11919
lo,2,11920
que,2,11920
quiero,2,11920
es,2,11920
tostarme,2,11920
en,2,11920
el,2,11920
sol,2,11920
@sofiaserrano089,3,11921
para,2,11921
semana,2,11921
santaa,2,11921
@nogguera,3,11922
thanks,1,11922
bby,1,11922
💖,3,11922
quiero,2,11923
que,2,11923
se,2,11923
repita,2,11923
la,2,11923
ocasión,2,11923
que,2,11924
bajón,2,11924
de,2,11924
playa,2,11924
😩🌴,3,11924
@nogguera,3,11925
he,1,11925
does,1,11925
not,1,11925
:(,3,11925
que,2,11926
ricuraaaa,2,11926
https://t.co/h7DYfGBX53,3,11926
Me,2,11927
duele,2,11927
todo,2,11927
y,2,11927
no,2,11927
he,2,11927
hecho,2,11927
nada,2,11927
mas,2,11927
que,2,11927
dormir,2,11927
Midnight,1,11928
snack,1,11928
?,3,11928
More,1,11928
like,1,11928
midnight,1,11928
dinner,1,11928
no,2,11929
se,2,11929
si,2,11929
recortarme,2,11929
el,2,11929
pelo,2,11929
??,3,11929
??,3,11929
@nogguera,3,11930
aaaa,2,11930
jajaja,2,11930
qn,2,11930
mas,2,11930
?,3,11930
@pau_jimenez98,3,11931
okk,2,11931
lo,2,11931
unico,2,11931
q,2,11931
necesito,2,11931
es,2,11931
la,2,11931
oficina,2,11931
de,2,11931
admisiones,2,11931
so,1,11931
its,1,11931
okay,1,11931
quien,2,11932
piensa,2,11932
estudiar,2,11932
en,2,11932
maya,4,11932
el,2,11932
año,2,11932
que,2,11932
viene,2,11932
?,3,11932
Todavia,2,11933
no,2,11933
he,2,11933
ido,2,11933
a,2,11933
tomarme,2,11933
la,2,11933
foto,2,11933
senior,2,11933
😳,3,11933
uy,2,11934
que,2,11934
fea,2,11934
sali,2,11934
@nogguera,3,11935
JAJAJ,1,11935
i,1,11935
know,1,11935
what,1,11935
you,1,11935
mean,1,11935
Snapchat-,4,11936
yaraesc,4,11936
😞,3,11937
spring,1,11938
break,1,11938
o,2,11938
aburrimiento,2,11938
total,2,11938
?,3,11938
Que,2,11939
aburrimientooooo,2,11939
yo,2,11940
tengo,2,11940
el,2,11940
mejor,2,11940
novio,2,11940
del,2,11940
mundo,2,11940
😻,3,11940
@nogguera,3,11941
sii,2,11941
al,2,11941
tablado,2,11941
",",3,11941
y,2,11941
tu,2,11941
?,3,11941
SEMANA,2,11942
SANTA,2,11942
😜💥🎉💫✨,3,11942
@NissaDiazArias,3,11943
lo,2,11943
vi,2,11943
mas,2,11943
o,2,11943
menos,2,11943
jajaja,2,11943
0,3,11944
ganas,2,11944
de,2,11944
ir,2,11944
a,2,11944
la,2,11944
escuela,2,11944
mañana,2,11944
@liliaescalona,3,11945
boba,2,11945
pooks,1,11946
🐻,3,11946
https://t.co/jihNiqtmpx,3,11946
que,2,11947
llegue,2,11947
semana,2,11947
santa,2,11947
ya,2,11947
que,2,11947
llegue,2,11947
semana,2,11947
santa,2,11947
ya,2,11947
que,2,11947
llegue,2,11947
semana,2,11947
santa,2,11947
ya,2,11947
que,2,11947
llegue,2,11947
semana,2,11947
santa,2,11947
ya,2,11947
que,2,11947
llegue,2,11947
semana,2,11947
santa,2,11947
ya,2,11947
!!,3,11947
!,3,11947
YO,2,11948
QUIERO,2,11948
https://t.co/kxlJJddyob,3,11948
Waooo,2,11949
envelda,2,11949
que,2,11949
yo,2,11949
salgo,2,11949
horrible,2,11949
en,2,11949
fotos,2,11949
Jostens,4,11950
y,2,11950
Walmart,4,11950
tienen,2,11950
de,2,11950
estas,2,11950
sortijas,2,11950
!,3,11950
Llama,2,11950
y,2,11950
le,2,11950
dices,2,11950
como,2,11950
es,2,11950
y,2,11950
ellos,2,11950
buscan,2,11950
en,2,11950
su,2,11950
listado,2,11950
de,2,11950
quien,2,11950
es,2,11950
:),3,11950
https://t.co/D6AicmkRAt,3,11950
@nogguera,3,11951
always,1,11951
😹,3,11951
Cuando,2,11952
hay,2,11952
ganas,2,11952
",",3,11952
todo,2,11952
se,2,11952
puede,2,11952
😻😻😻,3,11953
https://t.co/hu98shpBjK,3,11953
Se,2,11954
me,2,11954
atrazo,2,11954
el,2,11954
vuelo,2,11954
😩,3,11954
@nogguera,3,11955
awk,1,11955
butt,1,11955
touch,1,11955
https://t.co/yShniymLJw,3,11955
@nogguera,3,11956
@DrYaniraPastor,3,11956
lets,1,11956
block,1,11956
and,1,11956
report,1,11956
her,1,11956
new,1,11957
avii,1,11957
🐤,3,11957
@DrYaniraPastor,3,11958
hola,2,11958
Ohio,4,11959
University,1,11959
pt,1,11959
.,3,11959
2,3,11959
💚🍂,3,11959
https://t.co/MmyCrhBGcZ,3,11959
@nogguera,3,11960
never,1,11960
",",3,11960
es,2,11960
q,2,11960
a,2,11960
mi,2,11960
me,2,11960
quedan,2,11960
raros,2,11960
jaja,2,11960
nunca,2,11960
me,2,11960
habia,2,11960
visto,2,11960
asi,2,11960
Mi,2,11961
vagancia,2,11961
es,2,11961
un,2,11961
talento,2,11961
@Gedimarys,3,11962
que,2,11962
bellezaaa,2,11962
",",3,11962
te,2,11962
extraño,2,11962
😢,3,11962
😍😍😍,3,11963
https://t.co/Hn7uC7r664,3,11963
necesito,2,11964
que,2,11964
sea,2,11964
semana,2,11964
santa,2,11964
ya,2,11964
!,3,11964
Athens,4,11965
",",3,11965
OH,1,11965
📍,3,11965
https://t.co/YY9FIF2yiW,3,11965
@nogguera,3,11966
Q,2,11966
BELLA,2,11966
Puedo,2,11967
dar,2,11967
buenos,2,11967
consejos,2,11967
pero,2,11967
nunca,2,11967
me,2,11967
los,2,11967
aplico,2,11967
story,1,11968
of,1,11968
my,1,11968
life,1,11968
https://t.co/W4dOwosHKY,3,11968
Quiero,2,11969
verte,2,11969
@nogguera,3,11970
we,1,11970
grew,1,11970
up,1,11970
too,1,11970
fast,1,11970
college,1,11971
road,1,11971
trip,1,11971
✨,3,11971
https://t.co/6ajvptx7eb,3,11971
QUE,2,11972
ES,2,11972
ESTO,2,11972
??,3,11972
https://t.co/RtJIGPLxYi,3,11972
N.Y.,4,11973
📍,3,11973
QUE,2,11974
FRIOOOOO,2,11974
SE,2,11974
SUPONE,2,11974
QUE,2,11974
ESTO,2,11974
SEA,2,11974
UNA,2,11974
ISLA,2,11974
TROPICAL,2,11974
NO,2,11974
ANTÁRTICA,2,11974
te,2,11975
odio,2,11975
https://t.co/BCSwvJ6CJI,3,11975
Esta,2,11976
semana,2,11976
tiene,2,11976
que,2,11976
acabarse,2,11976
de,2,11976
que,2,11976
pa,2,11976
',3,11976
ahora,2,11976
blessed,1,11977
que,2,11977
llegue,2,11977
a,2,11977
ir,2,11977
a,2,11977
un,2,11977
concierto,2,11977
de,2,11977
kendrick,4,11977
en,2,11977
palomino,4,11977
💀,3,11977
Veranooooo,2,11978
llega,2,11978
Ni,2,11979
loca,2,11979
yo,2,11979
voy,2,11979
a,2,11979
extrañar,2,11979
estar,2,11979
en,2,11979
high,1,11979
school,1,11979
@nogguera,3,11980
i,1,11980
love,1,11980
you,1,11980
too,1,11980
JAJAJAJAJAJAJJAJAJAJA,2,11981
https://t.co/qYz2fxl1r1,3,11981
@camilaalesoto,3,11982
next,1,11982
week,1,11982
",",3,11982
esta,2,11982
semana,2,11982
me,2,11982
voy,2,11982
de,2,11982
viaje,2,11982
Que,2,11983
triste,2,11983
es,2,11983
llegar,2,11983
a,2,11983
tu,2,11983
casa,2,11983
y,2,11983
que,2,11983
tu,2,11983
perro,2,11983
te,2,11983
empieze,2,11983
a,2,11983
llorar,2,11983
y,2,11983
oler,2,11983
pq,2,11983
sabe,2,11983
la,2,11983
que,2,11983
hay,2,11983
",",3,11983
estubiste,2,11983
con,2,11983
otro,2,11983
q,2,11983
no,2,11983
era,2,11983
él,2,11983
Aghh,2,11984
quiero,2,11984
red,1,11984
mango,2,11984
no,2,11985
estoy,2,11985
ready,1,11985
para,2,11985
ir,2,11985
a,2,11985
ohio,4,11985
en,2,11985
dos,2,11985
semanas,2,11985
😭,3,11985
do,1,11986
n't,1,11986
u,1,11986
open,1,11986
up,1,11986
that,1,11986
window,1,11986
yo,2,11987
veo,2,11987
a,2,11987
donald,4,11987
trump,4,11987
como,2,11987
el,2,11987
proximo,2,11987
hitler,4,11987
encuentro,2,11988
los,2,11988
martes,2,11988
ser,2,11988
más,2,11988
boring,1,11988
que,2,11988
los,2,11988
lunes,2,11988
lowkey,1,11989
insecure,1,11989
0,3,11990
mensajes,2,11990
24/7,3,11990
TENGO,2,11991
QUE,2,11991
ESTAR,2,11991
FIT,1,11991
DE,2,11991
QUE,2,11991
PARA,2,11991
AYER,2,11991
Que,2,11992
llegue,2,11992
mayooo,2,11992
yaaaaaaaaa,2,11992
que,2,11993
gueeeeno,2,11993
que,2,11993
ya,2,11993
es,2,11993
marzo,2,11993
wowowo,2,11994
en,2,11994
un,2,11994
mes,2,11994
cumplo,2,11994
18,3,11994
eat,1,11995
some,1,11995
spaghetti,1,11995
to,1,11995
forgetti,1,11995
your,1,11995
regretti,1,11995
Estoy,2,11996
loca,2,11996
por,2,11996
tener,2,11996
mi,2,11996
propia,2,11996
casa,2,11996
y,2,11996
trabajar,2,11996
y,2,11996
ser,2,11996
independiente,2,11996
Lo,2,11997
que,2,11997
le,2,11997
hace,2,11997
falta,2,11997
a,2,11997
Puerto,4,11997
Rico,4,11997
es,2,11997
una,2,11997
buena,2,11997
gobernadora,2,11997
aghhh,2,11998
no,2,11998
se,2,11998
que,2,11998
color,2,11998
pintarme,2,11998
las,2,11998
uñas,2,11998
Ahora,2,11999
lo,2,11999
que,2,11999
falta,2,11999
es,2,11999
que,2,11999
Will,4,11999
Smith,4,11999
se,2,11999
gane,2,11999
un,2,11999
Oscar,4,11999
@camilaalesoto,3,12000
SIII,2,12000
!,3,12000
El,2,12001
speach,1,12001
de,2,12001
Leonardo,4,12001
Decaprio,4,12001
tubo,2,12001
que,2,12001
haber,2,12001
estado,2,12001
escrito,2,12001
desde,2,12001
hace,2,12001
años,2,12001
YEEEEES,1,12002
LEO,4,12002
Los,2,12003
creadores,2,12003
de,2,12003
los,2,12003
Oscars,4,12003
deben,2,12003
de,2,12003
pensar,2,12003
en,2,12003
aquellos,2,12003
que,2,12003
madrugan,2,12003
los,2,12003
lunes,2,12003
bien,2,12003
tempranito,2,12003
😩,3,12003
Quiero,2,12004
dormir,2,12004
pero,2,12004
a,2,12004
la,2,12004
vez,2,12004
quiero,2,12004
ver,2,12004
si,2,12004
Leonardo,4,12004
Decaprio,4,12004
gana,2,12004
un,2,12004
Oscar,4,12004
so,1,12005
done,1,12005
con,2,12005
esta,2,12005
semana,2,12005
y,2,12005
no,2,12005
es,2,12005
ni,2,12005
lunes,2,12005
Un,2,12006
Oscar,4,12006
para,2,12006
mi,2,12006
porque,2,12006
mi,2,12006
vida,2,12006
es,2,12006
una,2,12006
pelicula,2,12006
#OscarParaLeo,2,12007
@josephvirgen,3,12008
@nogguera,3,12008
@AdamarisC,3,12008
queeee,2,12008
jajajajjaj,2,12008
Paint,1,12009
me,1,12009
a,1,12009
wish,1,12009
on,1,12009
a,1,12009
velvet,1,12009
sky,1,12009
Quiero,2,12010
que,2,12010
se,2,12010
acaben,2,12010
las,2,12010
clases,2,12010
ya,2,12010
Deadpool,4,12011
esta,2,12011
buena,2,12011
?,3,12011
Hoy,2,12012
no,2,12012
se,2,12012
duermeee,2,12012
super,2,12013
agradecida,2,12013
de,2,12013
todo,2,12013
lo,2,12013
que,2,12013
la,2,12013
vida,2,12013
me,2,12013
ha,2,12013
dado,2,12013
En,2,12014
pal,2,12014
de,2,12014
meses,2,12014
me,2,12014
graduo,2,12014
y,2,12014
todavía,2,12014
me,2,12014
confunden,2,12014
como,2,12014
si,2,12014
fuese,2,12014
de,2,12014
octavo,2,12014
Me,2,12015
estan,2,12015
comprando,2,12015
una,2,12015
mac,4,12015
😻,3,12015
Necesito,2,12016
tennis,2,12016
nuevas,2,12016
de,2,12016
correr,2,12016
para,2,12016
ahora,2,12016
😓,3,12016
Wish,1,12017
we,1,12017
could,1,12017
turn,1,12017
back,1,12017
time,1,12017
@gg9816,3,12018
JAJAJA,2,12018
claro,2,12018
!,3,12018
😉,3,12018
So,1,12019
hollow,1,12019
1am,3,12020
thoughts,1,12020
Beauty,1,12021
on,1,12021
the,1,12021
inside,1,12021
does,1,12021
n't,1,12021
get,1,12021
you,1,12021
free,1,12021
drinks,1,12021
Que,2,12022
video,2,12022
mas,2,12022
bello,2,12022
!!,3,12022
!,3,12022
😭,3,12022
https://t.co/Z5KX7uIeek,3,12022
Manicure,1,12023
monday,1,12023
💅🏼,3,12023
FELÍZ,2,12024
DÍA,2,12024
DEL,2,12024
FRIENDZONE,1,12024
!,3,12024
@nogguera,3,12025
#,3,12025
blessedester,1,12025
@nogguera,3,12026
NUNCA,2,12026
ME,2,12026
HE,2,12026
OLVIDADO,2,12026
DE,2,12026
TI,2,12026
BB,2,12026
💘,3,12026
Es,2,12027
el,2,12027
pensamiento,2,12027
que,2,12027
cuenta,2,12027
",",3,12027
no,2,12027
el,2,12027
precio,2,12027
del,2,12027
regalo,2,12027
Estoy,2,12028
que,2,12028
muero,2,12028
si,2,12028
me,2,12028
estan,2,12028
llevando,2,12028
a,2,12028
la,2,12028
finca,2,12028
de,2,12028
girasoles,2,12028
😳,3,12028
Para,2,12029
los,2,12029
que,2,12029
toman,2,12029
coca-cola,4,12029
lol,1,12029
https://t.co/I8XzOejZNr,3,12029
Siempre,2,12030
voy,2,12030
a,2,12030
estar,2,12030
cansada,2,12030
no,2,12030
importe,2,12030
cuanto,2,12030
halla,2,12030
dormido,2,12030
No,2,12031
puedo,2,12031
dormir,2,12031
😩,3,12031
11:11,3,12032
✨,3,12032
Ahora,2,12033
es,2,12033
que,2,12033
mi,2,12033
cara,2,12033
decide,2,12033
que,2,12033
quiere,2,12033
tener,2,12033
barritos,2,12033
😤,3,12033
Que,2,12034
rico,2,12034
es,2,12034
sentirse,2,12034
bien,2,12034
de,2,12034
uno,2,12034
mismo,2,12034
😌,3,12034
Ya,2,12035
